"dataset","matrix_name","dataset_id","gene_name","gene_id","ML_model_code","ML_best_model","ML_alisim_model","ML_logl","ML_unconstrained_logl","ML_numFreeParams","ML_BIC","ML_tree_length","ML_sumInternalBL","CTEN_LogL","CTEN_Unconstrained_LogL","CTEN_NumFreeParams","CTEN_BIC","CTEN_TreeLength","CTEN_SumInternalBL","PORI_LogL","PORI_Unconstrained_LogL","PORI_NumFreeParams","PORI_BIC","PORI_TreeLength","PORI_SumInternalBL","CTEN_PORI_LogL","CTEN_PORI_Unconstrained_LogL","CTEN_PORI_NumFreeParams","CTEN_PORI_BIC","CTEN_PORI_TreeLength","CTEN_PORI_SumInternalBL"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0061","Borowiec2015.Best108.gene_0061","Q.insect","Q.insect+G4","Q.insect+G4{0.733596}",-11523.8237,-2761.1541,62,23427.6486,8.5744,1.7745,-11523.8237,-2761.1541,61,23421.5194,8.5723,1.774,-11523.824,-2761.1541,61,23421.5201,8.5752,1.7747,-11523.8236,-2761.1541,61,23421.5193,8.5709,1.774
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0062","Borowiec2015.Best108.gene_0062","Q.insect","Q.insect+I+R4","Q.insect+I{0.152516}+R4{0.358468,0.183371,0.26526,0.910934,0.176861,2.49078,0.0468953,5.37605}",-13636.9748,-3223.3,64,27676.0146,7.3289,1.9115,-13647.6895,-3223.3,57,27653.4682,7.3788,1.856,-13649.785,-3223.3,57,27657.6592,7.3906,1.8543,-13649.7852,-3223.3,57,27657.6597,7.3828,1.8526
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0063","Borowiec2015.Best108.gene_0063","LG","LG+R4","LG+R4{0.414373,0.0850676,0.330331,0.57627,0.194949,2.30992,0.0603465,5.37021}",-7814.1197,-1842.5495,73,16050.2337,7.0512,1.5765,-7816.8682,-1842.5495,67,16021.0462,7.0382,1.4323,-7816.8682,-1842.5495,67,16021.0461,7.0357,1.4319,-7816.8499,-1842.5495,67,16021.0096,7.0259,1.4403
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0064","Borowiec2015.Best108.gene_0064","Q.yeast","Q.yeast+G4","Q.yeast+G4{0.667008}",-7126.652,-1378.5067,64,14607.1874,9.2825,1.8987,-7130.315,-1378.5067,63,14608.9841,9.1262,1.8671,-7133.3014,-1378.5067,63,14614.9568,9.1991,1.8679,-7135.7319,-1378.5067,63,14619.8178,9.1943,1.8791
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0065","Borowiec2015.Best108.gene_0065","LG","LG+R4","LG+R4{0.304118,0.049277,0.325358,0.454584,0.250966,1.48098,0.119557,3.89299}",-16240.9749,-3261.8685,71,32928.2557,9.3691,1.6608,-16255.3852,-3261.8685,65,32919.3604,9.414,1.6801,-16256.1601,-3261.8685,65,32920.91,9.4432,1.6579,-16258.9357,-3261.8685,65,32926.4614,9.4543,1.7334
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0066","Borowiec2015.Best108.gene_0066","Q.insect","Q.insect+I+G4","Q.insect+I{0.0560271}+G4{1.24458}",-8761.6708,-1528.6132,61,17865.5193,11.8017,2.0716,-8774.2418,-1528.6132,59,17879.4424,12.1446,1.8716,-8770.3687,-1528.6132,59,17871.6962,12.1002,1.9082,-8774.0606,-1528.6132,59,17879.0799,12.1593,1.8901
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0067","Borowiec2015.Best108.gene_0067","Q.insect","Q.insect+I+G4","Q.insect+I{0.0490949}+G4{1.2391}",-7471.2077,-766.8844,67,15279.4548,21.5374,4.4425,-7471.2077,-766.8844,65,15269.3939,21.5379,4.4425,-7476.7067,-766.8844,65,15280.3919,21.5108,4.4146,-7475.6882,-766.8844,65,15278.3548,21.5292,4.4497
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0068","Borowiec2015.Best108.gene_0068","LG","LG+G4","LG+G4{0.878143}",-6705.2573,-1055.737,64,13749.9261,10.0849,2.0585,-6709.982,-1055.737,63,13754.0721,9.9131,1.8967,-6712.8172,-1055.737,63,13759.7426,10.0048,1.9758,-6713.0323,-1055.737,63,13760.1727,10.0088,1.9755
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0069","Borowiec2015.Best108.gene_0069","Q.insect","Q.insect+I+R4","Q.insect+I{0.0259841}+R4{0.213633,0.141487,0.349524,0.603135,0.305281,1.39144,0.105578,3.16526}",-37476.1507,-6750.2416,66,75407.0816,19.248,3.1563,-37479.4781,-6750.2416,59,75365.5021,19.295,3.1195,-37478.4397,-6750.2416,59,75363.4253,19.2614,3.115,-37476.1509,-6750.2416,59,75358.8478,19.2499,3.1559
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0070","Borowiec2015.Best108.gene_0070","Q.yeast","Q.yeast+G4","Q.yeast+G4{0.951887}",-11590.1104,-1591.0178,64,23541.3029,16.87,3.9465,-11591.74,-1591.0178,63,23538.9201,16.7664,3.9503,-11590.1104,-1591.0178,63,23535.6609,16.8734,3.9469,-11591.2361,-1591.0178,63,23537.9123,16.8312,4.0166
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0071","Borowiec2015.Best108.gene_0071","Q.insect","Q.insect+G4","Q.insect+G4{0.977596}",-5181.2049,-903.9368,68,10714.0028,8.8518,1.6028,-5189.5222,-903.9368,67,10725.4668,8.7417,1.6779,-5189.5223,-903.9368,67,10725.4669,8.7419,1.6781,-5187.8513,-903.9368,67,10722.1251,8.7907,1.741
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0072","Borowiec2015.Best108.gene_0072","LG","LG+G4","LG+G4{0.751537}",-8596.8518,-1217.5862,70,17573.141,13.1718,2.3379,-8617.1861,-1217.5862,69,17608.3891,13.5051,2.3012,-8621.662,-1217.5862,69,17617.3408,13.4152,2.2475,-8626.1325,-1217.5862,69,17626.2819,13.2089,2.3443
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0073","Borowiec2015.Best108.gene_0073","Q.insect","Q.insect+R4","Q.insect+R4{0.330531,0.0946363,0.434359,0.570766,0.175603,2.06837,0.059507,6.0092}",-11108.0139,-2219.9149,69,22625.7179,13.3373,2.0562,-11116.7795,-2219.9149,63,22607.6238,13.6081,2.1625,-11114.47,-2219.9149,63,22603.0047,13.6561,2.193,-11116.6204,-2219.9149,63,22607.3056,13.5991,2.1682
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0074","Borowiec2015.Best108.gene_0074","LG","LG+I+G4","LG+I{0.0932858}+G4{1.30207}",-6277.8153,-842.5215,63,12877.6858,14.7978,2.6512,-6287.8662,-842.5215,61,12887.5636,15.5745,2.6442,-6289.4704,-842.5215,61,12890.772,15.7989,2.5506,-6289.4638,-842.5215,61,12890.7588,15.7778,2.5543
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0075","Borowiec2015.Best108.gene_0075","Q.insect","Q.insect+G4","Q.insect+G4{0.902908}",-5664.9818,-820.0317,64,11655.5697,11.5347,2.1698,-5669.3209,-820.0317,63,11659.1603,11.4485,2.2785,-5670.2231,-820.0317,63,11660.9648,11.1613,2.1506,-5670.2231,-820.0317,63,11660.9648,11.1619,2.1507
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0076","Borowiec2015.Best108.gene_0076","LG","LG+G4","LG+G4{1.21745}",-8965.4217,-1178.8204,64,18275.744,14.3061,3.376,-8970.6211,-1178.8204,63,18280.7538,14.3376,3.2109,-8971.8768,-1178.8204,63,18283.2651,14.3957,3.214,-8970.6392,-1178.8204,63,18280.79,14.4294,3.264
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0077","Borowiec2015.Best108.gene_0077","Q.insect","Q.insect+R4","Q.insect+R4{0.473921,0.120494,0.304484,0.830101,0.161171,2.24899,0.0604239,5.42288}",-11510.4895,-3221.7079,67,23440.7542,7.134,1.3498,-11529.2203,-3221.7079,61,23440.6241,7.2533,1.2604,-11530.5824,-3221.7079,61,23443.3481,7.2908,1.2638,-11530.5823,-3221.7079,61,23443.348,7.2909,1.2638
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0078","Borowiec2015.Best108.gene_0078","Q.insect","Q.insect+G4","Q.insect+G4{0.69343}",-3847.2224,-933.9965,64,8027.1486,5.7738,1.2823,-3848.1861,-933.9965,63,8023.8776,5.7851,1.363,-3848.1865,-933.9965,63,8023.8783,5.7858,1.3631,-3848.1861,-933.9965,63,8023.8775,5.7831,1.3627
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0079","Borowiec2015.Best108.gene_0079","LG","LG+I+G4","LG+I{0.0630378}+G4{1.00167}",-11064.771,-1674.1191,63,22488.0347,15.7304,2.6811,-11069.1521,-1674.1191,61,22485.4162,15.748,2.5053,-11068.3629,-1674.1191,61,22483.8378,15.73,2.5152,-11071.1555,-1674.1191,61,22489.4229,15.7926,2.5021
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0080","Borowiec2015.Best108.gene_0080","LG","LG+G4","LG+G4{1.63169}",-5859.7837,-656.3105,62,12023.2334,14.4438,2.4629,-5860.9211,-656.3105,61,12020.6104,14.4974,2.4701,-5860.9211,-656.3105,61,12020.6103,14.4978,2.4702,-5860.9211,-656.3105,61,12020.6103,14.4994,2.4703
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0081","Borowiec2015.Best108.gene_0081","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.0230303}+G4{1.33252}",-17773.186,-2312.8701,63,35921.9154,20.0776,3.2113,-17777.544,-2312.8701,61,35918.7093,20.1238,3.2534,-17780.2666,-2312.8701,61,35924.1544,20.1113,3.222,-17780.3012,-2312.8701,61,35924.2237,20.0834,3.2273
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0082","Borowiec2015.Best108.gene_0082","LG","LG+G4","LG+G4{0.506187}",-4542.6213,-876.6978,66,9425.7403,10.408,1.4278,-4561.9479,-876.6978,65,9459.2345,10.6677,1.4008,-4562.4623,-876.6978,65,9460.2632,10.7525,1.3607,-4562.4624,-876.6978,65,9460.2634,10.7527,1.3607
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0083","Borowiec2015.Best108.gene_0083","LG","LG+R4","LG+R4{0.155249,0.105686,0.278071,0.477719,0.411769,1.17922,0.154912,2.35738}",-12040.9263,-1302.4004,69,24459.4393,20.8257,3.5716,-12062.5101,-1302.4004,63,24469.7733,20.9517,3.6518,-12060.9183,-1302.4004,63,24466.5897,20.9957,3.6619,-12063.6458,-1302.4004,63,24472.0446,20.9915,3.6457
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0084","Borowiec2015.Best108.gene_0084","Q.yeast","Q.yeast+R4","Q.yeast+R4{0.399561,0.146799,0.326537,0.696682,0.181466,1.77491,0.0924351,4.23827}",-11546.917,-2748.6582,69,23515.8305,7.6646,1.1639,-11563.9964,-2748.6582,63,23513.294,7.6458,1.1732,-11557.408,-2748.6582,63,23500.1173,7.6807,1.1923,-11563.8541,-2748.6582,63,23513.0095,7.6452,1.1807
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0085","Borowiec2015.Best108.gene_0085","Q.insect","Q.insect+G4","Q.insect+G4{0.642293}",-16438.8894,-3537.894,66,33296.1259,9.8262,2.2397,-16444.0831,-3537.894,65,33300.1748,9.8391,2.2624,-16446.1884,-3537.894,65,33304.3853,9.8623,2.2524,-16444.3059,-3537.894,65,33300.6203,9.8454,2.2454
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0086","Borowiec2015.Best108.gene_0086","Q.insect","Q.insect+I+G4","Q.insect+I{0.11044}+G4{0.933762}",-18647.5651,-3528.1207,69,37732.4931,12.8679,3.666,-18653.2364,-3528.1207,67,37731.1587,12.9093,3.4847,-18653.2363,-3528.1207,67,37731.1585,12.9171,3.4864,-18653.2365,-3528.1207,67,37731.1588,12.9075,3.4843
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0087","Borowiec2015.Best108.gene_0087","Q.insect","Q.insect+I+G4","Q.insect+I{0.069173}+G4{1.24429}",-6145.6581,-936.7691,67,12639.6156,11.3626,2.5125,-6151.1851,-936.7691,65,12640.2725,11.4377,2.267,-6151.2199,-936.7691,65,12640.3421,11.4324,2.266,-6151.2248,-936.7691,65,12640.3519,11.4374,2.2647
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0088","Borowiec2015.Best108.gene_0088","Q.insect","Q.insect+I+G4","Q.insect+I{0.16097}+G4{0.797566}",-11137.0056,-3244.4632,57,22631.5651,6.0183,1.0635,-11137.0059,-3244.4632,55,22619.02,6.0236,1.064,-11137.0058,-3244.4632,55,22619.0198,6.0135,1.0641,-11137.0059,-3244.4632,55,22619.02,6.0236,1.0641
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0089","Borowiec2015.Best108.gene_0089","Q.insect","Q.insect+R4","Q.insect+R4{0.303133,0.0717216,0.334554,0.525973,0.235115,1.46928,0.127199,3.59157}",-21273.0604,-4972.5961,65,42977.2008,9.4493,1.7565,-21276.2141,-4972.5961,59,42943.7163,9.5065,1.7223,-21274.4886,-4972.5961,59,42940.2652,9.4821,1.6984,-21273.0595,-4972.5961,59,42937.4072,9.4541,1.7571
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0090","Borowiec2015.Best108.gene_0090","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.0632805}+G4{1.08816}",-8236.8669,-1132.591,67,16832.9404,14.0696,3.0153,-8239.2894,-1132.591,65,16827.0628,13.989,2.9849,-8239.6337,-1132.591,65,16827.7513,14.1898,3.1478,-8237.7731,-1132.591,65,16824.0302,14.0282,2.9988
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0091","Borowiec2015.Best108.gene_0091","Q.insect","Q.insect+G4","Q.insect+G4{1.22848}",-8137.6872,-1186.5981,60,16598.9921,14.1497,2.8954,-8145.8831,-1186.5981,59,16609.9902,14.2837,2.8475,-8145.8862,-1186.5981,59,16609.9965,14.2916,2.8475,-8143.137,-1186.5981,59,16604.498,14.2016,2.9362
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0092","Borowiec2015.Best108.gene_0092","LG","LG+I+G4","LG+I{0.0817998}+G4{1.35075}",-5410.2561,-1064.7179,61,11144.6177,7.5433,1.9185,-5413.6993,-1064.7179,59,11140.8777,7.3568,1.8819,-5411.5554,-1064.7179,59,11136.59,7.4966,1.9006,-5411.5554,-1064.7179,59,11136.59,7.4988,1.9011
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0093","Borowiec2015.Best108.gene_0093","Q.insect","Q.insect+I+G4","Q.insect+I{0.0515521}+G4{1.38194}",-10993.758,-1541.8395,59,22318.9055,17.102,3.8881,-11004.1587,-1541.8395,57,22328.4734,17.0925,4.1046,-11004.1587,-1541.8395,57,22328.4733,17.0931,4.1047,-11004.1567,-1541.8395,57,22328.4694,17.0894,4.1074
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0094","Borowiec2015.Best108.gene_0094","LG","LG+G4","LG+G4{0.861349}",-7310.8354,-1350.1715,62,14963.5033,10.1445,2.2766,-7325.1429,-1350.1715,61,14986.6049,10.0664,2.3583,-7328.6094,-1350.1715,61,14993.5379,10.1309,2.4008,-7329.3199,-1350.1715,61,14994.959,10.1223,2.345
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0095","Borowiec2015.Best108.gene_0095","Q.insect","Q.insect+G4","Q.insect+G4{0.752881}",-9361.8763,-1640.1865,64,19086.8452,10.4691,1.8455,-9367.8334,-1640.1865,63,19093.0861,10.4524,1.8065,-9376.0699,-1640.1865,63,19109.5593,10.5848,1.73,-9370.6169,-1640.1865,63,19098.6532,10.418,1.764
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0096","Borowiec2015.Best108.gene_0096","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.11268}+G4{0.871011}",-10317.3299,-1842.653,69,21033.7437,9.8437,2.3847,-10321.4365,-1842.653,67,21030.3893,9.7653,2.3107,-10323.9698,-1842.653,67,21035.4559,9.8486,2.3239,-10323.7902,-1842.653,67,21035.0967,9.8139,2.347
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0097","Borowiec2015.Best108.gene_0097","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.141669}+G4{1.05397}",-6053.8421,-954.7374,69,12468.6307,9.3222,1.9495,-6067.0011,-954.7374,67,12484.4864,9.2715,1.9145,-6062.0363,-954.7374,67,12474.5569,9.3587,1.9197,-6067.7613,-954.7374,67,12486.0068,9.2463,1.8851
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0098","Borowiec2015.Best108.gene_0098","Q.insect","Q.insect+G4","Q.insect+G4{0.872977}",-6316.7375,-1140.6408,62,12966.4546,7.936,1.8421,-6324.2417,-1140.6408,61,12976.0923,7.7898,1.7859,-6324.3017,-1140.6408,61,12976.2124,7.7936,1.7859,-6322.2059,-1140.6408,61,12972.0207,7.806,1.836
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0099","Borowiec2015.Best108.gene_0099","Q.insect","Q.insect+I+R4","Q.insect+I{0.156767}+R4{0.261693,0.160092,0.283025,0.726022,0.232233,1.9005,0.0662826,4.69601}",-25083.4277,-4985.7492,74,50658.9761,12.8151,2.9206,-25103.6029,-4985.7492,67,50652.7744,12.8608,3.0716,-25101.6814,-4985.7492,67,50648.9316,12.8449,3.0825,-25102.8653,-4985.7492,67,50651.2994,12.8565,3.0881
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0100","Borowiec2015.Best108.gene_0100","Q.insect","Q.insect+G4","Q.insect+G4{0.682695}",-22221.3261,-4686.4476,64,44863.7244,12.2221,2.6735,-22221.7688,-4686.4476,63,44858.0304,12.2952,2.7097,-22228.2161,-4686.4476,63,44870.925,12.4389,2.7064,-22227.2139,-4686.4476,63,44868.9206,12.337,2.7034
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0101","Borowiec2015.Best108.gene_0101","Q.insect","Q.insect+R4","Q.insect+R4{0.417239,0.109871,0.332892,0.843202,0.188489,2.09942,0.0613797,4.52501}",-18414.8078,-4581.5665,73,37309.7995,7.6013,1.9188,-18421.3347,-4581.5665,67,37283.3861,7.7436,1.9861,-18427.7815,-4581.5665,67,37296.2797,7.7994,2.0125,-18428.484,-4581.5665,67,37297.6846,7.7962,2.0077
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0102","Borowiec2015.Best108.gene_0102","LG","LG+G4","LG+G4{0.831194}",-13679.2427,-2309.6051,68,27764.0088,12.3275,1.6849,-13683.4022,-2309.6051,67,27766.3642,12.3903,1.5584,-13681.6703,-2309.6051,67,27762.9004,12.2707,1.5957,-13684.2639,-2309.6051,67,27768.0876,12.2162,1.6505
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0103","Borowiec2015.Best108.gene_0103","Q.insect","Q.insect+I+G4","Q.insect+I{0.121356}+G4{0.89814}",-21354.832,-4671.6163,69,43164.5841,10.3502,2.3875,-21370.3052,-4671.6163,67,43182.3443,10.3634,2.3988,-21370.2501,-4671.6163,67,43182.2343,10.3829,2.4034,-21368.7573,-4671.6163,67,43179.2485,10.3756,2.4214
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0104","Borowiec2015.Best108.gene_0104","Q.pfam","Q.pfam+G4","Q.pfam+G4{1.53544}",-4799.4257,-545.6672,66,9912.0169,11.289,2.1594,-4810.1643,-545.6672,65,9928.7491,11.0443,2.0602,-4810.1644,-545.6672,65,9928.7494,11.0461,2.0604,-4807.878,-545.6672,65,9924.1766,11.1829,2.2014
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0105","Borowiec2015.Best108.gene_0105","Q.insect","Q.insect+I+G4","Q.insect+I{0.138126}+G4{0.895249}",-20354.3538,-4777.8897,65,41137.7875,9.1446,2.0331,-20354.3538,-4777.8897,63,41124.5851,9.1474,2.0339,-20354.354,-4777.8897,63,41124.5855,9.1479,2.0333,-20354.3539,-4777.8897,63,41124.5854,9.1402,2.0345
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0106","Borowiec2015.Best108.gene_0106","Q.insect","Q.insect+I+G4","Q.insect+I{0.0290623}+G4{1.77045}",-7963.1714,-1009.4391,63,16257.5651,14.4691,2.654,-7970.1382,-1009.4391,61,16260.9837,14.648,2.5895,-7970.1383,-1009.4391,61,16260.9838,14.658,2.5898,-7970.1382,-1009.4391,61,16260.9837,14.6541,2.5898
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0107","Borowiec2015.Best108.gene_0107","LG","LG+I+G4","LG+I{0.0807743}+G4{0.984083}",-40698.1777,-7855.5445,61,81825.1836,15.407,3.27,-40699.7423,-7855.5445,59,81814.253,15.4657,3.2256,-40698.1777,-7855.5445,59,81811.1239,15.4191,3.2719,-40704.6775,-7855.5445,59,81824.1235,15.4414,3.2437
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0108","Borowiec2015.Best108.gene_0108","LG","LG+I+G4","LG+I{0.15951}+G4{1.09464}",-13578.0209,-2844.0633,57,27506.6261,9.7178,1.8048,-13584.2688,-2844.0633,55,27506.8207,9.9645,1.8724,-13584.4164,-2844.0633,55,27507.116,9.985,1.7292,-13584.2687,-2844.0633,55,27506.8205,9.9702,1.8747
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0001","Chang2015.Chang_AA.gene_0001","Q.insect","Q.insect+I+G4","Q.insect+I{0.122374}+G4{1.14929}",-8016.9799,-766.8844,137,16723.1298,18.69,6.6669,-8028.7493,-766.8844,135,16736.6077,19.153,6.9083,-8032.0627,-766.8844,135,16743.2346,18.8659,6.8081,-8032.1858,-766.8844,135,16743.4807,18.9144,6.8317
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0002","Chang2015.Chang_AA.gene_0002","Q.insect","Q.insect+I+G4","Q.insect+I{0.141848}+G4{0.814048}",-5317.6473,-846.4398,147,11388.5173,7.2665,2.2094,-5341.2963,-846.4398,145,11425.5675,7.0795,2.1837,-5340.6997,-846.4398,145,11424.3741,7.1459,2.2057,-5341.2962,-846.4398,145,11425.5671,7.079,2.1836
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0003","Chang2015.Chang_AA.gene_0003","Q.insect","Q.insect+I+R5","Q.insect+I{0.0859211}+R5{0.298051,0.175272,0.199433,0.59228,0.266163,1.34584,0.141038,2.75973,0.00939446,8.74989}",-14397.8017,-1310.7457,154,29640.262,16.7544,4.712,-14422.2051,-1310.7457,145,29639.7058,17.4894,5.0054,-14424.27,-1310.7457,145,29643.8355,17.6589,5.0502,-14421.4882,-1310.7457,145,29638.2719,17.4948,4.9874
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0004","Chang2015.Chang_AA.gene_0004","Q.yeast","Q.yeast+R5","Q.yeast+R5{0.571811,0.0339645,0.134841,0.492957,0.154242,1.33536,0.0982221,3.68684,0.040883,8.46337}",-12979.2507,-2781.2427,149,26881.7717,6.4947,1.7535,-13025.0792,-2781.2427,141,26923.857,6.6681,1.8822,-13025.5832,-2781.2427,141,26924.8649,6.6933,1.9074,-13025.2635,-2781.2427,141,26924.2255,6.9121,1.9771
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0005","Chang2015.Chang_AA.gene_0005","Q.insect","Q.insect+I+G4","Q.insect+I{0.164788}+G4{0.98244}",-21817.7653,-3189.7462,147,44553.4231,11.8278,3.8233,-21835.7537,-3189.7462,145,44576.9116,11.8409,3.8504,-21836.6432,-3189.7462,145,44578.6906,11.8506,3.8566,-21836.5419,-3189.7462,145,44578.4879,11.8413,3.852
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0006","Chang2015.Chang_AA.gene_0006","Q.insect","Q.insect+R5","Q.insect+R5{0.333301,0.0554138,0.270245,0.39475,0.240445,1.2136,0.11645,2.74233,0.0395588,6.66608}",-22083.3988,-3104.2857,149,45094.8458,11.3963,3.7322,-22108.3056,-3104.2857,141,45094.8313,11.4292,3.8206,-22112.3791,-3104.2857,141,45102.9782,11.4315,3.8368,-22105.039,-3104.2857,141,45088.2981,11.3694,3.8044
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0007","Chang2015.Chang_AA.gene_0007","Q.insect","Q.insect+R6","Q.insect+R6{0.247413,0.0355317,0.238876,0.302261,0.226315,0.855257,0.176538,1.80259,0.0954065,3.21593,0.0154508,6.49826}",-21728.1327,-3036.4422,153,44406.1796,10.8748,3.7858,-21758.5782,-3036.4422,143,44404.9847,10.8094,3.7995,-21762.3044,-3036.4422,143,44412.4371,10.8207,3.806,-21762.0947,-3036.4422,143,44412.0179,10.8517,3.8251
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0008","Chang2015.Chang_AA.gene_0008","Q.yeast","Q.yeast+R5","Q.yeast+R5{0.337551,0.0283472,0.22622,0.311017,0.225766,1.06893,0.156175,2.43736,0.0542884,5.49086}",-22272.9796,-3234.3328,153,45505.131,11.1083,3.468,-22318.6688,-3234.3328,145,45546.3566,11.1462,3.54,-22319.6448,-3234.3328,145,45548.3085,11.2439,3.5554,-22320.6356,-3234.3328,145,45550.2901,11.197,3.5507
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0009","Chang2015.Chang_AA.gene_0009","Q.insect","Q.insect+I+G4","Q.insect+I{0.16424}+G4{0.823203}",-24822.0821,-3144.5977,145,50549.0042,14.377,4.8833,-24826.1067,-3144.5977,143,50544.5729,14.4122,4.8975,-24829.7256,-3144.5977,143,50551.8106,14.3882,4.898,-24829.6634,-3144.5977,143,50551.6862,14.3831,4.8952
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0010","Chang2015.Chang_AA.gene_0010","Q.insect","Q.insect+I+R5","Q.insect+I{0.168524}+R5{0.279775,0.113771,0.201989,0.6352,0.233223,1.54189,0.0932448,3.3673,0.0232452,7.1533}",-22289.1319,-3115.0944,152,45527.6719,11.4642,3.5153,-22297.5267,-3115.0944,143,45488.2467,11.7588,3.634,-22295.4837,-3115.0944,143,45484.1607,11.3823,3.5372,-22296.0628,-3115.0944,143,45485.3188,11.7776,3.6184
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0011","Chang2015.Chang_AA.gene_0011","Q.insect","Q.insect+R6","Q.insect+R6{0.19513,0.0652368,0.181096,0.272294,0.202837,0.649381,0.238038,1.26061,0.144921,2.36096,0.0379778,4.31871}",-28953.8223,-2875.7917,155,58860.988,18.3844,5.7059,-28976.9838,-2875.7917,145,58845.805,18.5033,5.7716,-28978.9569,-2875.7917,145,58849.7512,18.5208,5.7814,-28978.2656,-2875.7917,145,58848.3686,18.5155,5.7734
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0012","Chang2015.Chang_AA.gene_0012","Q.insect","Q.insect+I+R5","Q.insect+I{0.132611}+R5{0.279917,0.150355,0.20876,0.5746,0.193032,1.31683,0.138385,2.51499,0.0472945,4.98434}",-21941.6137,-3033.5507,152,44827.8477,11.1686,3.6414,-22007.3874,-3033.5507,143,44903.4637,11.0562,3.6687,-22007.3878,-3033.5507,143,44903.4645,11.0627,3.6707,-22007.3813,-3033.5507,143,44903.4516,11.0609,3.6694
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0013","Chang2015.Chang_AA.gene_0013","Q.yeast","Q.yeast+I+R5","Q.yeast+I{0.14668}+R5{0.245558,0.117517,0.213264,0.489993,0.19526,1.13056,0.130601,2.41494,0.0686359,4.81522}",-24296.9581,-3064.5007,152,49540.3498,12.7635,4.6012,-24320.9186,-3064.5007,143,49532.232,12.8787,4.7118,-24321.5413,-3064.5007,143,49533.4773,12.8254,4.7031,-24325.9646,-3064.5007,143,49542.3239,12.839,4.7291
