"dataset","matrix_name","dataset_id","gene_name","gene_id","gene_start","gene_end","gene_file","alignment_file","partition_file","gene_directory"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0077","Borowiec2015.Best108.gene_0077",28667,29192,"Borowiec2015.Best108.gene_0077.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0078","Borowiec2015.Best108.gene_0078",29193,29373,"Borowiec2015.Best108.gene_0078.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0079","Borowiec2015.Best108.gene_0079",29374,29669,"Borowiec2015.Best108.gene_0079.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0080","Borowiec2015.Best108.gene_0080",29670,29803,"Borowiec2015.Best108.gene_0080.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0081","Borowiec2015.Best108.gene_0081",29804,30191,"Borowiec2015.Best108.gene_0081.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0082","Borowiec2015.Best108.gene_0082",30192,30365,"Borowiec2015.Best108.gene_0082.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0083","Borowiec2015.Best108.gene_0083",30366,30603,"Borowiec2015.Best108.gene_0083.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0084","Borowiec2015.Best108.gene_0084",30604,31056,"Borowiec2015.Best108.gene_0084.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0085","Borowiec2015.Best108.gene_0085",31057,31622,"Borowiec2015.Best108.gene_0085.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0086","Borowiec2015.Best108.gene_0086",31623,32188,"Borowiec2015.Best108.gene_0086.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0087","Borowiec2015.Best108.gene_0087",32189,32369,"Borowiec2015.Best108.gene_0087.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0088","Borowiec2015.Best108.gene_0088",32370,32899,"Borowiec2015.Best108.gene_0088.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0089","Borowiec2015.Best108.gene_0089",32900,33658,"Borowiec2015.Best108.gene_0089.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0090","Borowiec2015.Best108.gene_0090",33659,33871,"Borowiec2015.Best108.gene_0090.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0091","Borowiec2015.Best108.gene_0091",33872,34091,"Borowiec2015.Best108.gene_0091.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0092","Borowiec2015.Best108.gene_0092",34092,34294,"Borowiec2015.Best108.gene_0092.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0093","Borowiec2015.Best108.gene_0093",34295,34569,"Borowiec2015.Best108.gene_0093.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0094","Borowiec2015.Best108.gene_0094",34570,34817,"Borowiec2015.Best108.gene_0094.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0095","Borowiec2015.Best108.gene_0095",34818,35108,"Borowiec2015.Best108.gene_0095.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0096","Borowiec2015.Best108.gene_0096",35109,35433,"Borowiec2015.Best108.gene_0096.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0097","Borowiec2015.Best108.gene_0097",35434,35620,"Borowiec2015.Best108.gene_0097.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0098","Borowiec2015.Best108.gene_0098",35621,35835,"Borowiec2015.Best108.gene_0098.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0099","Borowiec2015.Best108.gene_0099",35836,36608,"Borowiec2015.Best108.gene_0099.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0100","Borowiec2015.Best108.gene_0100",36609,37328,"Borowiec2015.Best108.gene_0100.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0101","Borowiec2015.Best108.gene_0101",37329,38047,"Borowiec2015.Best108.gene_0101.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0102","Borowiec2015.Best108.gene_0102",38048,38436,"Borowiec2015.Best108.gene_0102.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0103","Borowiec2015.Best108.gene_0103",38437,39166,"Borowiec2015.Best108.gene_0103.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0104","Borowiec2015.Best108.gene_0104",39167,39281,"Borowiec2015.Best108.gene_0104.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0105","Borowiec2015.Best108.gene_0105",39282,40017,"Borowiec2015.Best108.gene_0105.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0106","Borowiec2015.Best108.gene_0106",40018,40209,"Borowiec2015.Best108.gene_0106.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0107","Borowiec2015.Best108.gene_0107",40210,41339,"Borowiec2015.Best108.gene_0107.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Borowiec2015","Best108","Borowiec2015.Best108","gene_0108","Borowiec2015.Best108.gene_0108",41340,41808,"Borowiec2015.Best108.gene_0108.fa","Borowiec2015.Best108.aa.alignment.phy","Borowiec2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Borowiec2015.Best108/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0001","Chang2015.Chang_AA.gene_0001",1,153,"Chang2015.Chang_AA.gene_0001.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0002","Chang2015.Chang_AA.gene_0002",154,321,"Chang2015.Chang_AA.gene_0002.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0003","Chang2015.Chang_AA.gene_0003",322,562,"Chang2015.Chang_AA.gene_0003.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0004","Chang2015.Chang_AA.gene_0004",563,1053,"Chang2015.Chang_AA.gene_0004.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0005","Chang2015.Chang_AA.gene_0005",1054,1568,"Chang2015.Chang_AA.gene_0005.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0006","Chang2015.Chang_AA.gene_0006",1569,2075,"Chang2015.Chang_AA.gene_0006.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0007","Chang2015.Chang_AA.gene_0007",2076,2572,"Chang2015.Chang_AA.gene_0007.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0008","Chang2015.Chang_AA.gene_0008",2573,3100,"Chang2015.Chang_AA.gene_0008.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0009","Chang2015.Chang_AA.gene_0009",3101,3613,"Chang2015.Chang_AA.gene_0009.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0010","Chang2015.Chang_AA.gene_0010",3614,4129,"Chang2015.Chang_AA.gene_0010.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0011","Chang2015.Chang_AA.gene_0011",4130,4598,"Chang2015.Chang_AA.gene_0011.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0012","Chang2015.Chang_AA.gene_0012",4599,5098,"Chang2015.Chang_AA.gene_0012.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0013","Chang2015.Chang_AA.gene_0013",5099,5604,"Chang2015.Chang_AA.gene_0013.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0014","Chang2015.Chang_AA.gene_0014",5605,6068,"Chang2015.Chang_AA.gene_0014.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0015","Chang2015.Chang_AA.gene_0015",6069,6362,"Chang2015.Chang_AA.gene_0015.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0016","Chang2015.Chang_AA.gene_0016",6363,6774,"Chang2015.Chang_AA.gene_0016.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0017","Chang2015.Chang_AA.gene_0017",6775,7165,"Chang2015.Chang_AA.gene_0017.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0018","Chang2015.Chang_AA.gene_0018",7166,7930,"Chang2015.Chang_AA.gene_0018.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0019","Chang2015.Chang_AA.gene_0019",7931,8404,"Chang2015.Chang_AA.gene_0019.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0020","Chang2015.Chang_AA.gene_0020",8405,9271,"Chang2015.Chang_AA.gene_0020.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0021","Chang2015.Chang_AA.gene_0021",9272,9497,"Chang2015.Chang_AA.gene_0021.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0022","Chang2015.Chang_AA.gene_0022",9498,9731,"Chang2015.Chang_AA.gene_0022.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0023","Chang2015.Chang_AA.gene_0023",9732,10016,"Chang2015.Chang_AA.gene_0023.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0024","Chang2015.Chang_AA.gene_0024",10017,10225,"Chang2015.Chang_AA.gene_0024.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0025","Chang2015.Chang_AA.gene_0025",10226,10817,"Chang2015.Chang_AA.gene_0025.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0026","Chang2015.Chang_AA.gene_0026",10818,11405,"Chang2015.Chang_AA.gene_0026.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
"Chang2015","Chang_AA","Chang2015.Chang_AA","gene_0027","Chang2015.Chang_AA.gene_0027",11406,12030,"Chang2015.Chang_AA.gene_0027.fa","Chang2015.Chang_AA.aa.alignment.phy","Chang2015_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Chang2015.Chang_AA/"
